label,message,char_count,word_count,cleaned
safe,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",154,37,fuck babe miss sooooo much wish sleep bed lone go sleep dream love
safe,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",148,24,live simpl love also simpl laugh simpl win tooo simpl simpl difficult gud nte
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,24,u secret admir look make contact ufind rreveal think ur specialcal
safe,"Ah, well that confuses things, doesn‰Û÷t it?",44,7,ah well confus thing doesnt
spam,500 free text msgs. Just text ok to 80488 and we'll credit your account,71,14,free text msg text ok well credit account
safe,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,156,32,hi dear call urgnt dont know what problem dont want work problem least tell wate repli
safe,Dear how you. Are you ok?,25,6,dear ok
spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",147,27,select stay top british hotel noth holiday worth claim call london bx swss
safe,Yes princess! I want to make you happy...,41,8,ye princess want make happi
safe,Sounds like you have many talents! would you like to go on a dinner date next week?,83,17,sound like mani talent would like go dinner date next week
safe,I am going to film 2day da. At 6pm. Sorry da.,45,11,go film day da pm sorri da
safe,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,73,15,watch movi alreadi xy want shop im shop w
safe,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,158,28,hello littl parti anim thought id buzz friend grin remind love send naughti ador kiss
safe,Yesterday its with me only . Now am going home.,47,10,yesterday go home
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",161,23,eeri nokia tone u rpli tone titl eg tone dracula titl ghost addamsfa munster exorcist twilight wwwgetzedcouk poboxwwq p
safe,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",159,32,come life brought sun shini warm heart put constant smile face make feel love care
safe,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",165,36,shit wasnt surpris went spent even french guy met town fool around bit didnt let fuck
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",91,14,anetwork allow compani bill sm respons supplier
safe,Great comedy..cant stop laughing da:),37,5,great comedyc stop laugh da
spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,160,31,freemsgfeelin kinda lnli hope u like keep compani jst got cam mobi wanna c pictxt repli date msgp rcv hlp stop
safe,"Alright, we're all set here, text the man",41,8,alright set text man
safe,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",136,32,hi theyr keen go kind feel shouldnt go tomo dont mind
safe,Sleeping nt feeling well,24,4,sleep nt feel well
safe,U WILL SWITCH YOUR FONE ON DAMMIT!!,35,7,u switch fone dammit
safe,India have to take lead:),25,5,india take lead
safe,I.ll post her out l8r. In class,31,7,ill post lr class
safe,Thts wat Wright Brother did to fly..,36,7,tht wat wright brother fli
safe,"Evening * v good if somewhat event laden. Will fill you in, don't you worry ‰Û_ Head * ok but throat * wrecked. See you at six then!",132,28,even v good somewhat event laden fill dont worri head ok throat wreck see six
safe,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),156,27,u laugh realli loud u talk spontan u dont care other feel u probabl dear amp best friend goodeven dear
safe,ITS A LAPTOP TAKE IT WITH YOU.,30,7,laptop take
safe,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,118,27,dont file bagi work call mei tell find anyth room
safe,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,82,17,wan earli lei outsid wun b home earli neva mind
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",123,19,ur chanc win cash everi wk txt action tsc wwwmovietriviatv custcar xpwk
safe,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? ,147,33,bugi juz wat im walk home oredi late repli oso saw top dat like din buy r
safe,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",75,14,wish famili merri x ma happi new year advanc
safe,At 7 we will go ok na.,22,7,go ok na
safe,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),90,19,ye post coupl pic fb there still snow outsid im wake
safe,S:-)if we have one good partnership going we will take lead:),61,11,sif one good partnership go take lead
spam,RGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50,148,22,rgent nd attempt contact uu call b tcsbcmwcnxx callcost ppm mobilesvari max
safe,"Yeah, where's your class at?",28,5,yeah where class
safe,No just send to you. Bec you in temple na.,42,10,send bec templ na
safe,"You aren't coming home between class, right? I need to work out and shower!",75,14,arent come home class right need work shower
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,160,25,hi ur lookin sauci daytim fun wiv busti marri woman free next week chat sort time janinexx callsminmobsmorelkpoboxhpfl
safe,S but mostly not like that.,27,6,mostli like
safe,ÌÏ v ma fan...,14,4,v fan
safe,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,129,27,dunno co v late n reach insid alreadi ate spageddi lor e gal r laugh lor
safe,Guess who spent all last night phasing in and out of the fourth dimension,73,14,guess spent last night phase fourth dimens
safe,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,88,19,dad gonna call get work ask crazi question
safe,"Yes..but they said its IT.,",27,5,yesbut said
safe,Very hurting n meaningful lines ever: \I compromised everything for my love,75,12,hurt n meaning line ever compromis everyth love
safe,Lmao!nice 1,11,2,lmaonic
safe,Glad to see your reply.,23,5,glad see repli
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,158,28,urgent tri contact u today draw show prize guarante call land line claim valid hr
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,73,13,monthli password wap mobsicom use wap phone pc
safe,Nah dub but je still buff,25,6,nah dub je still buff
safe,Painful words- \I thought being Happy was the most toughest thing on Earth... But,81,14,pain word thought happi toughest thing earth
safe,"Yeah, that's fine! It's å£6 to get in, is that ok? ",51,11,yeah that fine get ok
safe,Lol where do u come up with these ideas?,40,9,lol u come idea
safe,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",156,29,mani peopl seem special first sight remain special till last sight maintain till life end shja
safe,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",124,23,today song dedic day song u dedic send ur valuabl frnd first rpli
safe,Okay... We wait ah,18,4,okay wait ah
safe,Y lei?,6,2,lei
safe,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,126,30,hi babe u r like bed im sorri tonight realli wanna see u tomorrow call love xxx
safe,Already am squatting is the new way of walking,46,9,alreadi squat new way walk
safe,Do you want bold 2 or bb torch,30,8,want bold bb torch
safe,Cramps stopped. Going back to sleep,35,6,cramp stop go back sleep
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,174,28,today vodafon number end last four digit select receiv award number match pleas call claim award
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,114,16,free top rington sub weekli ringtoneget st week freesend subpoli per weekstop sm
safe,Nan sonathaya soladha. Why boss?,32,5,nan sonathaya soladha boss
safe,Bring tat cd don forget,23,5,bring tat cd forget
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,126,25,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sptyron
safe,I don't know but I'm raping dudes at poker,42,9,dont know im rape dude poker
safe,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,99,18,weightloss girl friend make load money ebay someth give thank god
safe,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,96,20,gr see messag r u leav congrat dear school wat r ur plan
safe,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? ,74,15,eatin later im eatin wif fren lei go home first
safe,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,72,12,finish alreadi yar keep say mushi embarrass ok
safe,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",76,16,sorri man stash ran dri last night cant pick sunday
safe,Hai priya are you right. What doctor said pa. Where are you.,60,12,hai priya right doctor said pa
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",148,27,free msg sorri servic order could deliv suffici credit pleas top receiv servic
safe,Ok...,5,1,ok
safe,Please ask mummy to call father,31,6,pleas ask mummi call father
safe,Can come my room but cannot come my house cos my house still messy... Haha...,77,15,come room cannot come hous co hous still messi haha
safe,I have lost 10 kilos as of today!,33,8,lost kilo today
safe,Just taste fish curry :-P,25,5,tast fish curri p
safe,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,126,20,might accid tookplac somewher ghodbandar rd traffic move slove plz slip amp dont worri
safe,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,71,15,yun ahnow wkg wherebtw go nu sc wana specialis wad
safe,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,75,16,ye one woman man pleas tell like dislik bed
safe,Was doing my test earlier. I appreciate you. Will call you tomorrow.,68,12,test earlier appreci call tomorrow
